Plot	Transect	Pt	Level	type
2	1	39	Soil.Surface	litter
2	1	40	Soil.Surface	litter
2	1	41	Soil.Surface	litter
2	1	42	Soil.Surface	litter
2	1	43	Soil.Surface	litter
2	1	44	Soil.Surface	litter
2	1	45	Soil.Surface	bare_soil
2	1	46	Soil.Surface	litter
2	1	47	Soil.Surface	litter
2	1	48	Soil.Surface	litter
2	1	49	Soil.Surface	litter
2	1	50	Soil.Surface	litter
2	2	1	Soil.Surface	litter
2	2	2	Soil.Surface	litter
2	2	3	Soil.Surface	litter
2	2	4	Soil.Surface	litter
2	2	5	Soil.Surface	litter
2	2	6	Soil.Surface	litter
2	2	7	Soil.Surface	litter
2	2	8	Soil.Surface	litter
2	2	9	Soil.Surface	litter
2	2	10	Soil.Surface	litter
2	2	11	Soil.Surface	litter
2	2	12	Soil.Surface	litter
2	2	13	Soil.Surface	litter
2	2	14	Soil.Surface	bare_soil
2	2	15	Soil.Surface	litter
2	2	16	Soil.Surface	litter
2	2	17	Soil.Surface	litter
2	2	18	Soil.Surface	litter
2	2	19	Soil.Surface	bare_soil
2	2	20	Soil.Surface	litter
2	2	21	Soil.Surface	litter
2	2	22	Soil.Surface	litter
2	2	23	Soil.Surface	litter
2	2	24	Soil.Surface	litter
2	2	25	Soil.Surface	bare_soil
2	2	26	Soil.Surface	bare_soil
2	2	27	Soil.Surface	litter
2	2	28	Soil.Surface	litter
2	2	29	Soil.Surface	litter
2	2	30	Soil.Surface	bare_soil
2	2	31	Soil.Surface	litter
2	2	32	Soil.Surface	litter
2	2	33	Soil.Surface	litter
2	2	34	Soil.Surface	bare_soil
2	2	35	Soil.Surface	litter
2	2	36	Soil.Surface	litter
2	2	37	Soil.Surface	litter
2	2	38	Soil.Surface	litter
2	2	39	Soil.Surface	litter
2	2	40	Soil.Surface	litter
2	2	41	Soil.Surface	litter
2	2	42	Soil.Surface	litter
2	2	43	Soil.Surface	litter
2	2	44	Soil.Surface	litter
2	2	45	Soil.Surface	litter
2	2	46	Soil.Surface	litter
2	2	47	Soil.Surface	litter
2	2	48	Soil.Surface	litter
2	2	49	Soil.Surface	litter
2	2	50	Soil.Surface	litter
3	1	1	Soil.Surface	litter
3	1	2	Soil.Surface	litter
3	1	3	Soil.Surface	litter
3	1	4	Soil.Surface	litter
3	1	5	Soil.Surface	litter
3	1	6	Soil.Surface	litter
3	1	7	Soil.Surface	litter
3	1	8	Soil.Surface	litter
3	1	9	Soil.Surface	litter
3	1	10	Soil.Surface	litter
3	1	11	Soil.Surface	litter
3	1	12	Soil.Surface	litter
3	1	13	Soil.Surface	litter
3	1	14	Soil.Surface	litter
3	1	15	Soil.Surface	litter
3	1	16	Soil.Surface	litter
3	1	17	Soil.Surface	litter
3	1	18	Soil.Surface	litter
3	1	19	Soil.Surface	litter
3	1	20	Soil.Surface	litter
3	1	21	Soil.Surface	litter
3	1	22	Soil.Surface	litter
3	1	23	Soil.Surface	litter
3	1	24	Soil.Surface	litter
3	1	25	Soil.Surface	litter
3	1	26	Soil.Surface	litter
3	1	27	Soil.Surface	litter
3	1	28	Soil.Surface	litter
3	1	29	Soil.Surface	litter
3	1	30	Soil.Surface	litter
3	1	31	Soil.Surface	litter
3	1	32	Soil.Surface	litter
3	1	33	Soil.Surface	litter
3	1	34	Soil.Surface	litter
3	1	35	Soil.Surface	litter
3	1	36	Soil.Surface	litter
3	1	37	Soil.Surface	litter
3	1	38	Soil.Surface	litter
3	1	39	Soil.Surface	litter
3	1	40	Soil.Surface	litter
3	1	41	Soil.Surface	bare_soil
3	1	42	Soil.Surface	litter
3	1	43	Soil.Surface	litter
3	1	44	Soil.Surface	litter
3	1	45	Soil.Surface	litter
3	1	46	Soil.Surface	litter
3	1	47	Soil.Surface	litter
3	1	48	Soil.Surface	litter
3	1	49	Soil.Surface	litter
3	1	50	Soil.Surface	litter
3	2	1	Soil.Surface	litter
3	2	2	Soil.Surface	litter
3	2	3	Soil.Surface	litter
3	2	4	Soil.Surface	litter
3	2	5	Soil.Surface	litter
3	2	6	Soil.Surface	bare_soil
3	2	7	Soil.Surface	litter
3	2	8	Soil.Surface	bare_soil
3	2	9	Soil.Surface	litter
3	2	10	Soil.Surface	bare_soil
3	2	11	Soil.Surface	bare_soil
3	2	12	Soil.Surface	litter
3	2	13	Soil.Surface	litter
3	2	14	Soil.Surface	litter
3	2	15	Soil.Surface	litter
3	2	16	Soil.Surface	litter
3	2	17	Soil.Surface	bare_soil
3	2	18	Soil.Surface	litter
3	2	19	Soil.Surface	litter
3	2	20	Soil.Surface	litter
3	2	21	Soil.Surface	litter
3	2	22	Soil.Surface	litter
3	2	23	Soil.Surface	litter
3	2	24	Soil.Surface	litter
3	2	25	Soil.Surface	litter
3	2	26	Soil.Surface	litter
3	2	27	Soil.Surface	litter
3	2	28	Soil.Surface	litter
3	2	29	Soil.Surface	litter
3	2	30	Soil.Surface	litter
3	2	31	Soil.Surface	litter
3	2	32	Soil.Surface	litter
3	2	33	Soil.Surface	litter
3	2	34	Soil.Surface	litter
3	2	35	Soil.Surface	litter
3	2	36	Soil.Surface	litter
3	2	37	Soil.Surface	litter
3	2	38	Soil.Surface	litter
3	2	39	Soil.Surface	litter
3	2	40	Soil.Surface	litter
3	2	41	Soil.Surface	litter
3	2	42	Soil.Surface	litter
3	2	43	Soil.Surface	litter
3	2	44	Soil.Surface	litter
3	2	45	Soil.Surface	litter
3	2	46	Soil.Surface	litter
3	2	47	Soil.Surface	litter
3	2	48	Soil.Surface	litter
3	2	49	Soil.Surface	litter
3	2	50	Soil.Surface	litter
4	1	1	Soil.Surface	litter
4	1	2	Soil.Surface	litter
4	1	3	Soil.Surface	litter
4	1	4	Soil.Surface	litter
4	1	5	Soil.Surface	litter
4	1	6	Soil.Surface	litter
4	1	7	Soil.Surface	litter
4	1	8	Soil.Surface	litter
4	1	9	Soil.Surface	litter
4	1	10	Soil.Surface	litter
4	1	11	Soil.Surface	litter
4	1	12	Soil.Surface	bare_soil
4	1	13	Soil.Surface	litter
4	1	14	Soil.Surface	litter
4	1	15	Soil.Surface	litter
4	1	16	Soil.Surface	litter
4	1	17	Soil.Surface	litter
4	1	18	Soil.Surface	litter
4	1	19	Soil.Surface	litter
4	1	20	Soil.Surface	litter
4	1	21	Soil.Surface	litter
4	1	22	Soil.Surface	litter
4	1	23	Soil.Surface	litter
4	1	24	Soil.Surface	litter
4	1	25	Soil.Surface	litter
4	1	26	Soil.Surface	litter
4	1	27	Soil.Surface	litter
4	1	28	Soil.Surface	litter
4	1	29	Soil.Surface	litter
4	1	30	Soil.Surface	litter
4	1	31	Soil.Surface	litter
4	1	32	Soil.Surface	litter
4	1	33	Soil.Surface	litter
4	1	34	Soil.Surface	litter
4	1	35	Soil.Surface	litter
4	1	36	Soil.Surface	litter
4	1	37	Soil.Surface	litter
4	1	38	Soil.Surface	litter
4	1	39	Soil.Surface	litter
4	1	40	Soil.Surface	litter
4	1	41	Soil.Surface	litter
4	1	42	Soil.Surface	litter
4	1	43	Soil.Surface	litter
4	1	44	Soil.Surface	litter
4	1	45	Soil.Surface	litter
4	1	46	Soil.Surface	litter
4	1	47	Soil.Surface	litter
4	1	48	Soil.Surface	litter
4	1	49	Soil.Surface	litter
4	1	50	Soil.Surface	litter
4	2	1	Soil.Surface	litter
4	2	2	Soil.Surface	bare_soil
4	2	3	Soil.Surface	litter
4	2	4	Soil.Surface	litter
4	2	5	Soil.Surface	litter
4	2	6	Soil.Surface	litter
4	2	7	Soil.Surface	bare_soil
4	2	8	Soil.Surface	litter
4	2	9	Soil.Surface	litter
4	2	10	Soil.Surface	bare_soil
4	2	11	Soil.Surface	litter
4	2	12	Soil.Surface	litter
4	2	13	Soil.Surface	litter
4	2	14	Soil.Surface	litter
4	2	15	Soil.Surface	litter
4	2	16	Soil.Surface	litter
4	2	17	Soil.Surface	litter
4	2	18	Soil.Surface	bare_soil
4	2	19	Soil.Surface	litter
4	2	20	Soil.Surface	bare_soil
4	2	21	Soil.Surface	litter
4	2	22	Soil.Surface	litter
4	2	23	Soil.Surface	litter
4	2	24	Soil.Surface	litter
4	2	25	Soil.Surface	litter
4	2	26	Soil.Surface	bare_soil
4	2	27	Soil.Surface	litter
4	2	28	Soil.Surface	litter
4	2	29	Soil.Surface	litter
4	2	30	Soil.Surface	litter
4	2	31	Soil.Surface	litter
4	2	32	Soil.Surface	litter
4	2	33	Soil.Surface	litter
4	2	34	Soil.Surface	litter
4	2	35	Soil.Surface	litter
4	2	36	Soil.Surface	litter
4	2	37	Soil.Surface	bare_soil
4	2	38	Soil.Surface	litter
4	2	39	Soil.Surface	litter
4	2	40	Soil.Surface	bare_soil
4	2	41	Soil.Surface	litter
4	2	42	Soil.Surface	litter
4	2	43	Soil.Surface	litter
4	2	44	Soil.Surface	litter
4	2	45	Soil.Surface	litter
4	2	46	Soil.Surface	litter
4	2	47	Soil.Surface	litter
4	2	48	Soil.Surface	litter
4	2	49	Soil.Surface	litter
4	2	50	Soil.Surface	bare_soil
5	1	1	Soil.Surface	litter
5	1	2	Soil.Surface	litter
5	1	3	Soil.Surface	litter
5	1	4	Soil.Surface	litter
5	1	5	Soil.Surface	litter
5	1	6	Soil.Surface	litter
5	1	7	Soil.Surface	litter
5	1	8	Soil.Surface	litter
5	1	9	Soil.Surface	litter
5	1	10	Soil.Surface	litter
5	1	11	Soil.Surface	litter
5	1	12	Soil.Surface	litter
5	1	13	Soil.Surface	litter
5	1	14	Soil.Surface	litter
5	1	15	Soil.Surface	litter
5	1	16	Soil.Surface	litter
5	1	17	Soil.Surface	litter
5	1	18	Soil.Surface	litter
5	1	19	Soil.Surface	litter
5	1	20	Soil.Surface	litter
5	1	21	Soil.Surface	litter
5	1	22	Soil.Surface	bare_soil
5	1	23	Soil.Surface	litter
5	1	24	Soil.Surface	litter
5	1	25	Soil.Surface	litter
5	1	26	Soil.Surface	litter
5	1	27	Soil.Surface	litter
5	1	28	Soil.Surface	litter
5	1	29	Soil.Surface	litter
5	1	30	Soil.Surface	bare_soil
5	1	31	Soil.Surface	bare_soil
5	1	32	Soil.Surface	litter
5	1	33	Soil.Surface	litter
5	1	34	Soil.Surface	litter
5	1	35	Soil.Surface	litter
5	1	36	Soil.Surface	litter
5	1	37	Soil.Surface	litter
5	1	38	Soil.Surface	litter
5	1	39	Soil.Surface	litter
5	1	40	Soil.Surface	litter
5	1	41	Soil.Surface	litter
5	1	42	Soil.Surface	bare_soil
5	1	43	Soil.Surface	bare_soil
5	1	44	Soil.Surface	litter
5	1	45	Soil.Surface	litter
5	1	46	Soil.Surface	litter
5	1	47	Soil.Surface	litter
5	1	48	Soil.Surface	litter
5	1	49	Soil.Surface	litter
5	1	50	Soil.Surface	litter
5	2	1	Soil.Surface	litter
5	2	2	Soil.Surface	litter
5	2	3	Soil.Surface	litter
5	2	4	Soil.Surface	litter
5	2	5	Soil.Surface	litter
5	2	6	Soil.Surface	litter
5	2	7	Soil.Surface	litter
5	2	8	Soil.Surface	litter
5	2	9	Soil.Surface	litter
5	2	10	Soil.Surface	litter
5	2	11	Soil.Surface	litter
5	2	12	Soil.Surface	litter
5	2	13	Soil.Surface	litter
5	2	14	Soil.Surface	litter
5	2	15	Soil.Surface	litter
5	2	16	Soil.Surface	litter
5	2	17	Soil.Surface	litter
5	2	18	Soil.Surface	litter
5	2	19	Soil.Surface	litter
5	2	20	Soil.Surface	litter
5	2	21	Soil.Surface	litter
5	2	22	Soil.Surface	litter
5	2	23	Soil.Surface	litter
5	2	24	Soil.Surface	litter
5	2	25	Soil.Surface	litter
5	2	26	Soil.Surface	litter
5	2	27	Soil.Surface	litter
5	2	28	Soil.Surface	litter
5	2	29	Soil.Surface	litter
5	2	30	Soil.Surface	litter
5	2	31	Soil.Surface	litter
5	2	32	Soil.Surface	litter
5	2	33	Soil.Surface	litter
5	2	34	Soil.Surface	litter
5	2	35	Soil.Surface	litter
5	2	36	Soil.Surface	litter
5	2	37	Soil.Surface	litter
5	2	38	Soil.Surface	litter
5	2	39	Soil.Surface	litter
5	2	40	Soil.Surface	litter
5	2	41	Soil.Surface	litter
5	2	42	Soil.Surface	litter
5	2	43	Soil.Surface	litter
5	2	44	Soil.Surface	litter
5	2	45	Soil.Surface	litter
5	2	46	Soil.Surface	litter
5	2	47	Soil.Surface	litter
5	2	48	Soil.Surface	litter
5	2	49	Soil.Surface	litter
5	2	50	Soil.Surface	litter
6	1	1	Soil.Surface	litter
6	1	2	Soil.Surface	litter
6	1	3	Soil.Surface	litter
6	1	4	Soil.Surface	litter
6	1	5	Soil.Surface	litter
6	1	6	Soil.Surface	litter
6	1	7	Soil.Surface	litter
6	1	8	Soil.Surface	litter
6	1	9	Soil.Surface	litter
6	1	10	Soil.Surface	litter
6	1	11	Soil.Surface	litter
6	1	12	Soil.Surface	litter
6	1	13	Soil.Surface	litter
6	1	14	Soil.Surface	litter
6	1	15	Soil.Surface	litter
6	1	16	Soil.Surface	litter
6	1	17	Soil.Surface	litter
6	1	18	Soil.Surface	litter
6	1	19	Soil.Surface	litter
6	1	20	Soil.Surface	litter
6	1	21	Soil.Surface	litter
6	1	22	Soil.Surface	litter
6	1	23	Soil.Surface	litter
6	1	24	Soil.Surface	litter
6	1	25	Soil.Surface	litter
6	1	26	Soil.Surface	litter
6	1	27	Soil.Surface	litter
6	1	28	Soil.Surface	litter
6	1	29	Soil.Surface	litter
6	1	30	Soil.Surface	litter
6	1	31	Soil.Surface	litter
6	1	32	Soil.Surface	litter
6	1	33	Soil.Surface	litter
6	1	34	Soil.Surface	litter
6	1	35	Soil.Surface	litter
6	1	36	Soil.Surface	litter
6	1	37	Soil.Surface	litter
6	1	38	Soil.Surface	litter
6	1	39	Soil.Surface	litter
6	1	40	Soil.Surface	litter
6	1	41	Soil.Surface	litter
6	1	42	Soil.Surface	litter
6	1	43	Soil.Surface	litter
6	1	44	Soil.Surface	litter
6	1	45	Soil.Surface	litter
6	1	46	Soil.Surface	litter
6	1	47	Soil.Surface	litter
6	1	48	Soil.Surface	litter
6	1	49	Soil.Surface	litter
6	1	50	Soil.Surface	litter
6	2	1	Soil.Surface	litter
6	2	2	Soil.Surface	litter
6	2	3	Soil.Surface	litter
6	2	4	Soil.Surface	litter
6	2	5	Soil.Surface	litter
6	2	6	Soil.Surface	litter
6	2	7	Soil.Surface	litter
6	2	8	Soil.Surface	litter
6	2	9	Soil.Surface	litter
6	2	10	Soil.Surface	litter
6	2	11	Soil.Surface	litter
6	2	12	Soil.Surface	litter
6	2	13	Soil.Surface	litter
6	2	14	Soil.Surface	litter
6	2	15	Soil.Surface	litter
6	2	16	Soil.Surface	litter
6	2	17	Soil.Surface	litter
6	2	18	Soil.Surface	litter
6	2	19	Soil.Surface	litter
6	2	20	Soil.Surface	litter
6	2	21	Soil.Surface	litter
6	2	22	Soil.Surface	litter
6	2	23	Soil.Surface	litter
6	2	24	Soil.Surface	litter
6	2	25	Soil.Surface	litter
6	2	26	Soil.Surface	litter
6	2	27	Soil.Surface	litter
6	2	28	Soil.Surface	litter
6	2	29	Soil.Surface	litter
6	2	30	Soil.Surface	litter
6	2	31	Soil.Surface	litter
6	2	32	Soil.Surface	litter
6	2	33	Soil.Surface	litter
6	2	34	Soil.Surface	litter
6	2	35	Soil.Surface	litter
6	2	36	Soil.Surface	litter
6	2	37	Soil.Surface	bare_soil
6	2	38	Soil.Surface	litter
6	2	39	Soil.Surface	litter
6	2	40	Soil.Surface	litter
6	2	41	Soil.Surface	litter
6	2	42	Soil.Surface	litter
6	2	43	Soil.Surface	litter
6	2	44	Soil.Surface	litter
6	2	45	Soil.Surface	litter
6	2	46	Soil.Surface	litter
6	2	47	Soil.Surface	litter
6	2	48	Soil.Surface	litter
6	2	49	Soil.Surface	litter
6	2	50	Soil.Surface	litter
7	1	1	Soil.Surface	litter
7	1	2	Soil.Surface	litter
7	1	3	Soil.Surface	bare_soil
7	1	4	Soil.Surface	bare_soil
7	1	5	Soil.Surface	litter
7	1	6	Soil.Surface	litter
7	1	7	Soil.Surface	bare_soil
7	1	8	Soil.Surface	bare_soil
7	1	9	Soil.Surface	litter
7	1	10	Soil.Surface	bare_soil
7	1	11	Soil.Surface	litter
7	1	12	Soil.Surface	litter
7	1	13	Soil.Surface	bare_soil
7	1	14	Soil.Surface	litter
7	1	15	Soil.Surface	litter
7	1	16	Soil.Surface	litter
7	1	17	Soil.Surface	bare_soil
7	1	18	Soil.Surface	litter
7	1	19	Soil.Surface	litter
7	1	20	Soil.Surface	litter
7	1	21	Soil.Surface	litter
7	1	22	Soil.Surface	litter
7	1	23	Soil.Surface	litter
7	1	24	Soil.Surface	litter
7	1	25	Soil.Surface	litter
7	1	26	Soil.Surface	litter
7	1	27	Soil.Surface	litter
7	1	28	Soil.Surface	litter
7	1	29	Soil.Surface	litter
7	1	30	Soil.Surface	litter
7	1	31	Soil.Surface	litter
7	1	32	Soil.Surface	litter
7	1	33	Soil.Surface	litter
7	1	34	Soil.Surface	bare_soil
7	1	35	Soil.Surface	litter
7	1	36	Soil.Surface	litter
7	1	37	Soil.Surface	bare_soil
7	1	38	Soil.Surface	litter
7	1	39	Soil.Surface	litter
7	1	40	Soil.Surface	litter
7	1	41	Soil.Surface	litter
7	1	42	Soil.Surface	bare_soil
7	1	43	Soil.Surface	litter
7	1	44	Soil.Surface	litter
7	1	45	Soil.Surface	litter
7	1	46	Soil.Surface	bare_soil
7	1	47	Soil.Surface	bare_soil
7	1	48	Soil.Surface	bare_soil
7	1	49	Soil.Surface	bare_soil
7	1	50	Soil.Surface	litter
7	2	1	Soil.Surface	litter
7	2	2	Soil.Surface	litter
7	2	3	Soil.Surface	litter
7	2	4	Soil.Surface	litter
7	2	5	Soil.Surface	litter
7	2	6	Soil.Surface	litter
7	2	7	Soil.Surface	litter
7	2	8	Soil.Surface	litter
7	2	9	Soil.Surface	litter
7	2	10	Soil.Surface	litter
7	2	11	Soil.Surface	litter
7	2	12	Soil.Surface	litter
7	2	13	Soil.Surface	litter
7	2	14	Soil.Surface	litter
7	2	15	Soil.Surface	litter
7	2	16	Soil.Surface	litter
7	2	17	Soil.Surface	litter
7	2	18	Soil.Surface	bare_soil
7	2	19	Soil.Surface	litter
7	2	20	Soil.Surface	litter
7	2	21	Soil.Surface	litter
7	2	22	Soil.Surface	litter
7	2	23	Soil.Surface	litter
7	2	24	Soil.Surface	bare_soil
7	2	25	Soil.Surface	bare_soil
7	2	26	Soil.Surface	bare_soil
7	2	27	Soil.Surface	litter
7	2	28	Soil.Surface	litter
7	2	29	Soil.Surface	litter
7	2	30	Soil.Surface	bare_soil
7	2	31	Soil.Surface	litter
7	2	32	Soil.Surface	litter
7	2	33	Soil.Surface	bare_soil
7	2	34	Soil.Surface	bare_soil
7	2	35	Soil.Surface	litter
7	2	36	Soil.Surface	litter
7	2	37	Soil.Surface	bare_soil
7	2	38	Soil.Surface	litter
7	2	39	Soil.Surface	bare_soil
7	2	40	Soil.Surface	litter
7	2	41	Soil.Surface	litter
7	2	42	Soil.Surface	litter
7	2	43	Soil.Surface	litter
7	2	44	Soil.Surface	litter
7	2	45	Soil.Surface	bare_soil
7	2	46	Soil.Surface	bare_soil
7	2	47	Soil.Surface	litter
7	2	48	Soil.Surface	litter
7	2	49	Soil.Surface	litter
7	2	50	Soil.Surface	litter
8	1	1	Soil.Surface	litter
8	1	2	Soil.Surface	litter
8	1	3	Soil.Surface	litter
8	1	4	Soil.Surface	litter
8	1	5	Soil.Surface	litter
8	1	6	Soil.Surface	bare_soil
8	1	7	Soil.Surface	litter
8	1	8	Soil.Surface	litter
8	1	9	Soil.Surface	litter
8	1	10	Soil.Surface	litter
8	1	11	Soil.Surface	litter
8	1	12	Soil.Surface	bare_soil
8	1	13	Soil.Surface	litter
8	1	14	Soil.Surface	bare_soil
8	1	15	Soil.Surface	litter
8	1	16	Soil.Surface	litter
8	1	17	Soil.Surface	litter
8	1	18	Soil.Surface	bare_soil
8	1	19	Soil.Surface	litter
8	1	20	Soil.Surface	bare_soil
8	1	21	Soil.Surface	litter
8	1	22	Soil.Surface	bare_soil
8	1	23	Soil.Surface	litter
8	1	24	Soil.Surface	litter
8	1	25	Soil.Surface	bare_soil
8	1	26	Soil.Surface	litter
8	1	27	Soil.Surface	bare_soil
8	1	28	Soil.Surface	bare_soil
8	1	29	Soil.Surface	litter
8	1	30	Soil.Surface	bare_soil
8	1	31	Soil.Surface	litter
8	1	32	Soil.Surface	litter
8	1	33	Soil.Surface	bare_soil
8	1	34	Soil.Surface	bare_soil
8	1	35	Soil.Surface	litter
8	1	36	Soil.Surface	litter
8	1	37	Soil.Surface	bare_soil
8	1	38	Soil.Surface	litter
8	1	39	Soil.Surface	litter
8	1	40	Soil.Surface	litter
8	1	41	Soil.Surface	bare_soil
8	1	42	Soil.Surface	litter
8	1	43	Soil.Surface	litter
8	1	44	Soil.Surface	litter
8	1	45	Soil.Surface	litter
8	1	46	Soil.Surface	litter
8	1	47	Soil.Surface	litter
8	1	48	Soil.Surface	litter
8	1	49	Soil.Surface	litter
8	1	50	Soil.Surface	litter
8	2	1	Soil.Surface	litter
8	2	2	Soil.Surface	litter
8	2	3	Soil.Surface	litter
8	2	4	Soil.Surface	litter
8	2	5	Soil.Surface	litter
8	2	6	Soil.Surface	litter
8	2	7	Soil.Surface	litter
8	2	8	Soil.Surface	litter
8	2	9	Soil.Surface	litter
8	2	10	Soil.Surface	litter
8	2	11	Soil.Surface	litter
8	2	12	Soil.Surface	litter
8	2	13	Soil.Surface	litter
8	2	14	Soil.Surface	litter
8	2	15	Soil.Surface	litter
8	2	16	Soil.Surface	litter
8	2	17	Soil.Surface	litter
8	2	18	Soil.Surface	bare_soil
8	2	19	Soil.Surface	litter
8	2	20	Soil.Surface	litter
8	2	21	Soil.Surface	litter
8	2	22	Soil.Surface	bare_soil
8	2	23	Soil.Surface	litter
8	2	24	Soil.Surface	litter
8	2	25	Soil.Surface	litter
8	2	26	Soil.Surface	litter
8	2	27	Soil.Surface	litter
8	2	28	Soil.Surface	litter
8	2	29	Soil.Surface	litter
8	2	30	Soil.Surface	litter
8	2	31	Soil.Surface	litter
8	2	32	Soil.Surface	litter
8	2	33	Soil.Surface	litter
8	2	34	Soil.Surface	litter
8	2	35	Soil.Surface	litter
8	2	36	Soil.Surface	litter
8	2	37	Soil.Surface	litter
8	2	38	Soil.Surface	litter
8	2	39	Soil.Surface	litter
8	2	40	Soil.Surface	litter
8	2	41	Soil.Surface	litter
8	2	42	Soil.Surface	litter
8	2	43	Soil.Surface	litter
8	2	44	Soil.Surface	litter
8	2	45	Soil.Surface	litter
8	2	46	Soil.Surface	litter
8	2	47	Soil.Surface	litter
8	2	48	Soil.Surface	litter
8	2	49	Soil.Surface	litter
8	2	50	Soil.Surface	litter
9	1	1	Soil.Surface	litter
9	1	2	Soil.Surface	bare_soil
9	1	3	Soil.Surface	bare_soil
9	1	4	Soil.Surface	litter
9	1	5	Soil.Surface	litter
9	1	6	Soil.Surface	litter
9	1	7	Soil.Surface	bare_soil
9	1	8	Soil.Surface	litter
9	1	9	Soil.Surface	litter
9	1	10	Soil.Surface	litter
9	1	11	Soil.Surface	litter
9	1	12	Soil.Surface	litter
9	1	13	Soil.Surface	litter
9	1	14	Soil.Surface	litter
9	1	15	Soil.Surface	bare_soil
9	1	16	Soil.Surface	bare_soil
9	1	17	Soil.Surface	bare_soil
9	1	18	Soil.Surface	litter
9	1	19	Soil.Surface	bare_soil
9	1	20	Soil.Surface	litter
9	1	21	Soil.Surface	litter
9	1	22	Soil.Surface	bare_soil
9	1	23	Soil.Surface	litter
9	1	24	Soil.Surface	bare_soil
9	1	25	Soil.Surface	bare_soil
9	1	26	Soil.Surface	litter
9	1	27	Soil.Surface	litter
9	1	28	Soil.Surface	litter
9	1	29	Soil.Surface	litter
9	1	30	Soil.Surface	litter
9	1	31	Soil.Surface	litter
9	1	32	Soil.Surface	litter
9	1	33	Soil.Surface	litter
9	1	34	Soil.Surface	litter
9	1	35	Soil.Surface	litter
9	1	36	Soil.Surface	bare_soil
9	1	37	Soil.Surface	litter
9	1	38	Soil.Surface	bare_soil
9	1	39	Soil.Surface	litter
9	1	40	Soil.Surface	litter
9	1	41	Soil.Surface	litter
9	1	42	Soil.Surface	bare_soil
9	1	43	Soil.Surface	bare_soil
9	1	44	Soil.Surface	litter
9	1	45	Soil.Surface	bare_soil
9	1	46	Soil.Surface	bare_soil
9	1	47	Soil.Surface	litter
9	1	48	Soil.Surface	litter
9	1	49	Soil.Surface	litter
9	1	50	Soil.Surface	litter
9	2	1	Soil.Surface	litter
9	2	2	Soil.Surface	litter
9	2	3	Soil.Surface	litter
9	2	4	Soil.Surface	litter
9	2	5	Soil.Surface	litter
9	2	6	Soil.Surface	litter
9	2	7	Soil.Surface	litter
9	2	8	Soil.Surface	litter
9	2	9	Soil.Surface	litter
9	2	10	Soil.Surface	litter
9	2	11	Soil.Surface	litter
9	2	12	Soil.Surface	litter
9	2	13	Soil.Surface	litter
9	2	14	Soil.Surface	litter
9	2	15	Soil.Surface	litter
9	2	16	Soil.Surface	litter
9	2	17	Soil.Surface	litter
9	2	18	Soil.Surface	litter
9	2	19	Soil.Surface	litter
9	2	20	Soil.Surface	litter
9	2	21	Soil.Surface	litter
9	2	22	Soil.Surface	litter
9	2	23	Soil.Surface	litter
9	2	24	Soil.Surface	litter
9	2	25	Soil.Surface	litter
9	2	26	Soil.Surface	litter
9	2	27	Soil.Surface	litter
9	2	28	Soil.Surface	bare_soil
9	2	29	Soil.Surface	litter
9	2	30	Soil.Surface	litter
9	2	31	Soil.Surface	litter
9	2	32	Soil.Surface	litter
9	2	33	Soil.Surface	litter
9	2	34	Soil.Surface	bare_soil
9	2	35	Soil.Surface	litter
9	2	36	Soil.Surface	litter
9	2	37	Soil.Surface	litter
9	2	38	Soil.Surface	litter
9	2	39	Soil.Surface	litter
9	2	40	Soil.Surface	litter
9	2	41	Soil.Surface	litter
9	2	42	Soil.Surface	litter
9	2	43	Soil.Surface	litter
9	2	44	Soil.Surface	litter
9	2	45	Soil.Surface	litter
9	2	46	Soil.Surface	litter
9	2	47	Soil.Surface	litter
9	2	48	Soil.Surface	litter
9	2	49	Soil.Surface	litter
9	2	50	Soil.Surface	litter
10	1	1	Soil.Surface	bare_soil
10	1	2	Soil.Surface	litter
10	1	3	Soil.Surface	bare_soil
10	1	4	Soil.Surface	bare_soil
10	1	5	Soil.Surface	bare_soil
10	1	6	Soil.Surface	litter
10	1	7	Soil.Surface	litter
10	1	8	Soil.Surface	bare_soil
10	1	9	Soil.Surface	bare_soil
10	1	10	Soil.Surface	litter
10	1	11	Soil.Surface	bare_soil
10	1	12	Soil.Surface	litter
10	1	13	Soil.Surface	bare_soil
10	1	14	Soil.Surface	bare_soil
10	1	15	Soil.Surface	litter
10	1	16	Soil.Surface	litter
10	1	17	Soil.Surface	litter
10	1	18	Soil.Surface	bare_soil
10	1	19	Soil.Surface	litter
10	1	20	Soil.Surface	litter
10	1	21	Soil.Surface	litter
10	1	22	Soil.Surface	litter
10	1	23	Soil.Surface	litter
10	1	24	Soil.Surface	litter
10	1	25	Soil.Surface	bare_soil
10	1	26	Soil.Surface	litter
10	1	27	Soil.Surface	bare_soil
10	1	28	Soil.Surface	bare_soil
10	1	29	Soil.Surface	litter
10	1	30	Soil.Surface	litter
10	1	31	Soil.Surface	litter
10	1	32	Soil.Surface	bare_soil
10	1	33	Soil.Surface	litter
10	1	34	Soil.Surface	bare_soil
10	1	35	Soil.Surface	bare_soil
10	1	36	Soil.Surface	bare_soil
10	1	37	Soil.Surface	bare_soil
10	1	38	Soil.Surface	litter
10	1	39	Soil.Surface	bare_soil
10	1	40	Soil.Surface	litter
10	1	41	Soil.Surface	litter
